generation,avg_survival,n1_weight_mag,n2_weight_mag
3716,19,0.0000,0.0000
3717,19,0.0000,0.0000
3718,19,0.0000,0.0000
3719,19,0.0000,0.0000
3720,19,0.0000,0.0000
3721,18,0.0000,0.0000
3722,18,0.0000,0.0000
3723,18,0.0000,0.0000
3724,18,0.0000,0.0000
3725,18,0.0000,0.0000
3726,19,0.0000,0.0000
3727,20,0.0000,0.0000
3728,19,0.0000,0.0000
3729,20,0.0000,0.0000
3730,19,0.0000,0.0000
3731,20,0.0000,0.0000
3732,19,0.0000,0.0000
3733,19,0.0000,0.0000
3734,19,0.0000,0.0000
3735,19,0.0000,0.0000
3736,18,0.0000,0.0000
3737,19,0.0000,0.0000
3738,19,0.0000,0.0000
3739,19,0.0000,0.0000
3740,18,0.0000,0.0000
3741,19,0.0000,0.0000
3742,20,0.0000,0.0000
3743,20,0.0000,0.0000
3744,19,0.0000,0.0000
3745,20,0.0000,0.0000
3746,19,0.0000,0.0000
3747,19,0.0000,0.0000
3748,19,0.0000,0.0000
3749,19,0.0000,0.0000
3750,19,0.0000,0.0000
3751,18,0.0000,0.0000
3752,18,0.0000,0.0000
3753,18,0.0000,0.0000
3754,18,0.0000,0.0000
3755,19,0.0000,0.0000
3756,17,0.0000,0.0000
3757,18,0.0000,0.0000
3758,18,0.0000,0.0000
3759,18,0.0000,0.0000
3760,19,0.0000,0.0000
3761,19,0.0000,0.0000
3762,18,0.0000,0.0000
3763,19,0.0000,0.0000
3764,19,0.0000,0.0000
3765,19,0.0000,0.0000
3766,19,0.0000,0.0000
3767,20,0.0000,0.0000
3768,20,0.0000,0.0000
3769,19,0.0000,0.0000
3770,19,0.0000,0.0000
3771,19,0.0000,0.0000
3772,19,0.0000,0.0000
3773,18,0.0000,0.0000
3774,19,0.0000,0.0000
3775,19,0.0000,0.0000
3776,19,0.0000,0.0000
3777,18,0.0000,0.0000
3778,18,0.0000,0.0000
3779,19,0.0000,0.0000
3780,20,0.0000,0.0000
3781,18,0.0000,0.0000
3782,19,0.0000,0.0000
3783,19,0.0000,0.0000
3784,19,0.0000,0.0000
3785,18,0.0000,0.0000
3786,18,0.0000,0.0000
3787,19,0.0000,0.0000
3788,19,0.0000,0.0000
3789,19,0.0000,0.0000
3790,18,0.0000,0.0000
3791,19,0.0000,0.0000
3792,19,0.0000,0.0000
3793,18,0.0000,0.0000
3794,19,0.0000,0.0000
3795,19,0.0000,0.0000
3796,19,0.0000,0.0000
3797,19,0.0000,0.0000
3798,19,0.0000,0.0000
3799,19,0.0000,0.0000
3800,19,0.0000,0.0000
3801,19,0.0000,0.0000
3802,19,0.0000,0.0000
3803,18,0.0000,0.0000
3804,20,0.0000,0.0000
3805,19,0.0000,0.0000
3806,19,0.0000,0.0000
3807,19,0.0000,0.0000
3808,19,0.0000,0.0000
3809,18,0.0000,0.0000
3810,18,0.0000,0.0000
3811,19,0.0000,0.0000
3812,20,0.0000,0.0000
3813,20,0.0000,0.0000
3814,19,0.0000,0.0000
3815,18,0.0000,0.0000
3816,19,0.0000,0.0000
3817,18,0.0000,0.0000
3818,18,0.0000,0.0000
3819,19,0.0000,0.0000
3820,18,0.0000,0.0000
3821,18,0.0000,0.0000
3822,20,0.0000,0.0000
3823,19,0.0000,0.0000
3824,18,0.0000,0.0000
3825,18,0.0000,0.0000
3826,18,0.0000,0.0000
3827,20,0.0000,0.0000
3828,18,0.0000,0.0000
3829,19,0.0000,0.0000
3830,19,0.0000,0.0000
3831,18,0.0000,0.0000
3832,18,0.0000,0.0000
3833,18,0.0000,0.0000
3834,18,0.0000,0.0000
3835,19,0.0000,0.0000
3836,17,0.0000,0.0000
3837,19,0.0000,0.0000
3838,19,0.0000,0.0000
3839,18,0.0000,0.0000
3840,18,0.0000,0.0000
3841,19,0.0000,0.0000
3842,18,0.0000,0.0000
3843,18,0.0000,0.0000
3844,19,0.0000,0.0000
3845,19,0.0000,0.0000
3846,19,0.0000,0.0000
3847,19,0.0000,0.0000
3848,18,0.0000,0.0000
3849,19,0.0000,0.0000
3850,18,0.0000,0.0000
3851,19,0.0000,0.0000
3852,19,0.0000,0.0000
3853,18,0.0000,0.0000
3854,18,0.0000,0.0000
3855,18,0.0000,0.0000
3856,17,0.0000,0.0000
3857,18,0.0000,0.0000
3858,18,0.0000,0.0000
3859,18,0.0000,0.0000
3860,19,0.0000,0.0000
3861,19,0.0000,0.0000
3862,19,0.0000,0.0000
3863,19,0.0000,0.0000
3864,19,0.0000,0.0000
3865,19,0.0000,0.0000
3866,19,0.0000,0.0000
3867,19,0.0000,0.0000
3868,18,0.0000,0.0000
3869,17,0.0000,0.0000
3870,17,0.0000,0.0000
3871,18,0.0000,0.0000
3872,18,0.0000,0.0000
3873,19,0.0000,0.0000
3874,19,0.0000,0.0000
3875,18,0.0000,0.0000
3876,18,0.0000,0.0000
3877,19,0.0000,0.0000
3878,19,0.0000,0.0000
3879,18,0.0000,0.0000
3880,18,0.0000,0.0000
3881,19,0.0000,0.0000
3882,18,0.0000,0.0000
3883,19,0.0000,0.0000
3884,19,0.0000,0.0000
3885,19,0.0000,0.0000
3886,18,0.0000,0.0000
3887,19,0.0000,0.0000
3888,20,0.0000,0.0000
3889,19,0.0000,0.0000
3890,19,0.0000,0.0000
3891,19,0.0000,0.0000
3892,18,0.0000,0.0000
3893,20,0.0000,0.0000
3894,19,0.0000,0.0000
3895,19,0.0000,0.0000
3896,19,0.0000,0.0000
3897,18,0.0000,0.0000
3898,19,0.0000,0.0000
3899,20,0.0000,0.0000
3900,18,0.0000,0.0000
3901,20,0.0000,0.0000
3902,19,0.0000,0.0000
3903,18,0.0000,0.0000
3904,18,0.0000,0.0000
3905,18,0.0000,0.0000
3906,18,0.0000,0.0000
3907,19,0.0000,0.0000
3908,19,0.0000,0.0000
3909,19,0.0000,0.0000
3910,18,0.0000,0.0000
3911,18,0.0000,0.0000
3912,18,0.0000,0.0000
3913,18,0.0000,0.0000
3914,19,0.0000,0.0000
3915,20,0.0000,0.0000
3916,19,0.0000,0.0000
3917,19,0.0000,0.0000
3918,19,0.0000,0.0000
3919,19,0.0000,0.0000
3920,20,0.0000,0.0000
3921,19,0.0000,0.0000
3922,19,0.0000,0.0000
3923,19,0.0000,0.0000
3924,19,0.0000,0.0000
3925,20,0.0000,0.0000
3926,19,0.0000,0.0000
3927,19,0.0000,0.0000
3928,19,0.0000,0.0000
3929,19,0.0000,0.0000
3930,20,0.0000,0.0000
3931,19,0.0000,0.0000
3932,18,0.0000,0.0000
3933,18,0.0000,0.0000
3934,19,0.0000,0.0000
3935,18,0.0000,0.0000
3936,18,0.0000,0.0000
3937,18,0.0000,0.0000
3938,19,0.0000,0.0000
3939,19,0.0000,0.0000
3940,18,0.0000,0.0000
3941,18,0.0000,0.0000
3942,19,0.0000,0.0000
3943,18,0.0000,0.0000
3944,19,0.0000,0.0000
3945,18,0.0000,0.0000
3946,18,0.0000,0.0000
3947,19,0.0000,0.0000
3948,19,0.0000,0.0000
3949,18,0.0000,0.0000
3950,19,0.0000,0.0000
3951,19,0.0000,0.0000
3952,18,0.0000,0.0000
3953,18,0.0000,0.0000
3954,18,0.0000,0.0000
3955,18,0.0000,0.0000
3956,19,0.0000,0.0000
3957,18,0.0000,0.0000
3958,19,0.0000,0.0000
3959,20,0.0000,0.0000
3960,20,0.0000,0.0000
3961,19,0.0000,0.0000
3962,19,0.0000,0.0000
3963,19,0.0000,0.0000
3964,19,0.0000,0.0000
3965,18,0.0000,0.0000
3966,19,0.0000,0.0000
3967,19,0.0000,0.0000
3968,18,0.0000,0.0000
3969,18,0.0000,0.0000
3970,18,0.0000,0.0000
3971,18,0.0000,0.0000
3972,19,0.0000,0.0000
3973,19,0.0000,0.0000
3974,19,0.0000,0.0000
3975,19,0.0000,0.0000
3976,19,0.0000,0.0000
3977,19,0.0000,0.0000
3978,18,0.0000,0.0000
3979,18,0.0000,0.0000
3980,18,0.0000,0.0000
3981,19,0.0000,0.0000
3982,19,0.0000,0.0000
3983,18,0.0000,0.0000
3984,19,0.0000,0.0000
3985,19,0.0000,0.0000
3986,19,0.0000,0.0000
3987,18,0.0000,0.0000
3988,20,0.0000,0.0000
3989,19,0.0000,0.0000
3990,18,0.0000,0.0000
3991,19,0.0000,0.0000
3992,19,0.0000,0.0000
3993,19,0.0000,0.0000
3994,20,0.0000,0.0000
3995,18,0.0000,0.0000
3996,20,0.0000,0.0000
3997,20,0.0000,0.0000
3998,19,0.0000,0.0000
3999,19,0.0000,0.0000
4000,19,0.0000,0.0000
4001,19,0.0000,0.0000
4002,18,0.0000,0.0000
4003,19,0.0000,0.0000
4004,18,0.0000,0.0000
4005,19,0.0000,0.0000
4006,18,0.0000,0.0000
4007,19,0.0000,0.0000
4008,19,0.0000,0.0000
4009,18,0.0000,0.0000
4010,19,0.0000,0.0000
4011,19,0.0000,0.0000
4012,19,0.0000,0.0000
4013,20,0.0000,0.0000
4014,19,0.0000,0.0000
4015,19,0.0000,0.0000
4016,20,0.0000,0.0000
4017,19,0.0000,0.0000
4018,19,0.0000,0.0000
4019,18,0.0000,0.0000
4020,18,0.0000,0.0000
4021,19,0.0000,0.0000
4022,19,0.0000,0.0000
4023,19,0.0000,0.0000
4024,18,0.0000,0.0000
4025,19,0.0000,0.0000
4026,19,0.0000,0.0000
4027,19,0.0000,0.0000
4028,21,0.0000,0.0000
4029,19,0.0000,0.0000
4030,19,0.0000,0.0000
4031,18,0.0000,0.0000
4032,19,0.0000,0.0000
4033,20,0.0000,0.0000
4034,19,0.0000,0.0000
4035,18,0.0000,0.0000
4036,19,0.0000,0.0000
4037,19,0.0000,0.0000
4038,19,0.0000,0.0000
4039,19,0.0000,0.0000
4040,19,0.0000,0.0000
4041,19,0.0000,0.0000
4042,19,0.0000,0.0000
4043,20,0.0000,0.0000
4044,19,0.0000,0.0000
4045,19,0.0000,0.0000
4046,19,0.0000,0.0000
4047,19,0.0000,0.0000
4048,18,0.0000,0.0000
4049,18,0.0000,0.0000
4050,19,0.0000,0.0000
4051,19,0.0000,0.0000
4052,19,0.0000,0.0000
4053,19,0.0000,0.0000
4054,19,0.0000,0.0000
4055,19,0.0000,0.0000
4056,18,0.0000,0.0000
4057,19,0.0000,0.0000
4058,18,0.0000,0.0000
4059,19,0.0000,0.0000
4060,18,0.0000,0.0000
4061,18,0.0000,0.0000
4062,18,0.0000,0.0000
4063,19,0.0000,0.0000
4064,19,0.0000,0.0000
4065,18,0.0000,0.0000
4066,19,0.0000,0.0000
4067,19,0.0000,0.0000
4068,19,0.0000,0.0000
4069,20,0.0000,0.0000
4070,19,0.0000,0.0000
4071,20,0.0000,0.0000
4072,19,0.0000,0.0000
4073,19,0.0000,0.0000
4074,19,0.0000,0.0000
4075,19,0.0000,0.0000
4076,18,0.0000,0.0000
4077,18,0.0000,0.0000
4078,18,0.0000,0.0000
4079,19,0.0000,0.0000
4080,19,0.0000,0.0000
4081,19,0.0000,0.0000
4082,19,0.0000,0.0000
4083,18,0.0000,0.0000
4084,18,0.0000,0.0000
4085,19,0.0000,0.0000
4086,19,0.0000,0.0000
4087,18,0.0000,0.0000
4088,18,0.0000,0.0000
4089,18,0.0000,0.0000
4090,18,0.0000,0.0000
4091,18,0.0000,0.0000
4092,19,0.0000,0.0000
4093,18,0.0000,0.0000
4094,19,0.0000,0.0000
4095,19,0.0000,0.0000
4096,19,0.0000,0.0000
4097,20,0.0000,0.0000
4098,20,0.0000,0.0000
4099,19,0.0000,0.0000
4100,19,0.0000,0.0000
4101,18,0.0000,0.0000
4102,18,0.0000,0.0000
4103,20,0.0000,0.0000
4104,19,0.0000,0.0000
4105,19,0.0000,0.0000
4106,18,0.0000,0.0000
4107,18,0.0000,0.0000
4108,18,0.0000,0.0000
4109,19,0.0000,0.0000
4110,19,0.0000,0.0000
4111,20,0.0000,0.0000
4112,19,0.0000,0.0000
4113,18,0.0000,0.0000
4114,18,0.0000,0.0000
4115,19,0.0000,0.0000
4116,19,0.0000,0.0000
4117,18,0.0000,0.0000
4118,20,0.0000,0.0000
4119,19,0.0000,0.0000
4120,19,0.0000,0.0000
4121,19,0.0000,0.0000
4122,19,0.0000,0.0000
4123,18,0.0000,0.0000
4124,19,0.0000,0.0000
4125,18,0.0000,0.0000
4126,18,0.0000,0.0000
4127,18,0.0000,0.0000
4128,18,0.0000,0.0000
4129,19,0.0000,0.0000
4130,19,0.0000,0.0000
4131,19,0.0000,0.0000
4132,19,0.0000,0.0000
4133,19,0.0000,0.0000
4134,19,0.0000,0.0000
4135,19,0.0000,0.0000
4136,19,0.0000,0.0000
4137,18,0.0000,0.0000
4138,20,0.0000,0.0000
4139,19,0.0000,0.0000
4140,19,0.0000,0.0000
4141,19,0.0000,0.0000
4142,19,0.0000,0.0000
4143,19,0.0000,0.0000
4144,19,0.0000,0.0000
4145,20,0.0000,0.0000
4146,19,0.0000,0.0000
4147,19,0.0000,0.0000
4148,19,0.0000,0.0000
4149,20,0.0000,0.0000
4150,19,0.0000,0.0000
4151,19,0.0000,0.0000
4152,19,0.0000,0.0000
4153,19,0.0000,0.0000
4154,19,0.0000,0.0000
4155,18,0.0000,0.0000
4156,19,0.0000,0.0000
4157,19,0.0000,0.0000
4158,19,0.0000,0.0000
4159,18,0.0000,0.0000
4160,18,0.0000,0.0000
4161,19,0.0000,0.0000
4162,19,0.0000,0.0000
4163,19,0.0000,0.0000
4164,18,0.0000,0.0000
4165,18,0.0000,0.0000
4166,18,0.0000,0.0000
4167,18,0.0000,0.0000
4168,18,0.0000,0.0000
4169,18,0.0000,0.0000
4170,18,0.0000,0.0000
4171,19,0.0000,0.0000
4172,19,0.0000,0.0000
4173,18,0.0000,0.0000
4174,18,0.0000,0.0000
4175,19,0.0000,0.0000
4176,19,0.0000,0.0000
4177,19,0.0000,0.0000
4178,19,0.0000,0.0000
4179,18,0.0000,0.0000
4180,18,0.0000,0.0000
4181,19,0.0000,0.0000
4182,18,0.0000,0.0000
4183,19,0.0000,0.0000
4184,19,0.0000,0.0000
4185,19,0.0000,0.0000
4186,18,0.0000,0.0000
4187,19,0.0000,0.0000
4188,19,0.0000,0.0000
4189,18,0.0000,0.0000
4190,19,0.0000,0.0000
4191,19,0.0000,0.0000
4192,19,0.0000,0.0000
4193,19,0.0000,0.0000
4194,19,0.0000,0.0000
4195,19,0.0000,0.0000
4196,19,0.0000,0.0000
4197,19,0.0000,0.0000
4198,18,0.0000,0.0000
4199,18,0.0000,0.0000
4200,20,0.0000,0.0000
4201,20,0.0000,0.0000
4202,20,0.0000,0.0000
4203,19,0.0000,0.0000
4204,19,0.0000,0.0000
4205,20,0.0000,0.0000
4206,19,0.0000,0.0000
4207,18,0.0000,0.0000
4208,18,0.0000,0.0000
4209,18,0.0000,0.0000
4210,19,0.0000,0.0000
4211,18,0.0000,0.0000
4212,20,0.0000,0.0000
4213,19,0.0000,0.0000
4214,18,0.0000,0.0000
4215,19,0.0000,0.0000
4216,18,0.0000,0.0000
4217,18,0.0000,0.0000
4218,20,0.0000,0.0000
4219,19,0.0000,0.0000
4220,20,0.0000,0.0000
4221,18,0.0000,0.0000
4222,19,0.0000,0.0000
4223,18,0.0000,0.0000
4224,18,0.0000,0.0000
4225,17,0.0000,0.0000
4226,18,0.0000,0.0000
4227,18,0.0000,0.0000
4228,18,0.0000,0.0000
4229,19,0.0000,0.0000
4230,18,0.0000,0.0000
4231,18,0.0000,0.0000
4232,19,0.0000,0.0000
4233,19,0.0000,0.0000
4234,18,0.0000,0.0000
4235,19,0.0000,0.0000
4236,19,0.0000,0.0000
4237,19,0.0000,0.0000
4238,19,0.0000,0.0000
4239,19,0.0000,0.0000
4240,19,0.0000,0.0000
4241,19,0.0000,0.0000
4242,19,0.0000,0.0000
4243,20,0.0000,0.0000
4244,19,0.0000,0.0000
4245,19,0.0000,0.0000
4246,19,0.0000,0.0000
4247,19,0.0000,0.0000
4248,18,0.0000,0.0000
4249,18,0.0000,0.0000
4250,17,0.0000,0.0000
4251,19,0.0000,0.0000
4252,18,0.0000,0.0000
4253,19,0.0000,0.0000
4254,18,0.0000,0.0000
4255,18,0.0000,0.0000
4256,18,0.0000,0.0000
4257,18,0.0000,0.0000
4258,18,0.0000,0.0000
4259,18,0.0000,0.0000
4260,18,0.0000,0.0000
4261,19,0.0000,0.0000
4262,18,0.0000,0.0000
4263,19,0.0000,0.0000
4264,19,0.0000,0.0000
4265,18,0.0000,0.0000
4266,19,0.0000,0.0000
4267,20,0.0000,0.0000
4268,19,0.0000,0.0000
4269,20,0.0000,0.0000
4270,20,0.0000,0.0000
4271,19,0.0000,0.0000
4272,19,0.0000,0.0000
4273,19,0.0000,0.0000
4274,18,0.0000,0.0000
4275,19,0.0000,0.0000
4276,19,0.0000,0.0000
4277,18,0.0000,0.0000
4278,19,0.0000,0.0000
4279,20,0.0000,0.0000
4280,20,0.0000,0.0000
4281,18,0.0000,0.0000
4282,18,0.0000,0.0000
4283,18,0.0000,0.0000
4284,18,0.0000,0.0000
4285,18,0.0000,0.0000
4286,18,0.0000,0.0000
4287,18,0.0000,0.0000
4288,19,0.0000,0.0000
4289,19,0.0000,0.0000
4290,19,0.0000,0.0000
4291,18,0.0000,0.0000
4292,18,0.0000,0.0000
4293,18,0.0000,0.0000
4294,17,0.0000,0.0000
4295,19,0.0000,0.0000
4296,18,0.0000,0.0000
4297,19,0.0000,0.0000
4298,19,0.0000,0.0000
4299,18,0.0000,0.0000
4300,19,0.0000,0.0000
4301,19,0.0000,0.0000
4302,18,0.0000,0.0000
4303,19,0.0000,0.0000
4304,19,0.0000,0.0000
4305,19,0.0000,0.0000
4306,19,0.0000,0.0000
4307,19,0.0000,0.0000
4308,18,0.0000,0.0000
4309,19,0.0000,0.0000
4310,18,0.0000,0.0000
4311,18,0.0000,0.0000
4312,19,0.0000,0.0000
4313,19,0.0000,0.0000
4314,19,0.0000,0.0000
4315,18,0.0000,0.0000
4316,18,0.0000,0.0000
4317,18,0.0000,0.0000
4318,18,0.0000,0.0000
4319,18,0.0000,0.0000
4320,18,0.0000,0.0000
4321,18,0.0000,0.0000
4322,18,0.0000,0.0000
4323,19,0.0000,0.0000
4324,19,0.0000,0.0000
4325,19,0.0000,0.0000
4326,19,0.0000,0.0000
4327,18,0.0000,0.0000
4328,18,0.0000,0.0000
4329,19,0.0000,0.0000
4330,19,0.0000,0.0000
4331,19,0.0000,0.0000
4332,19,0.0000,0.0000
4333,19,0.0000,0.0000
4334,18,0.0000,0.0000
4335,17,0.0000,0.0000
4336,19,0.0000,0.0000
4337,19,0.0000,0.0000
4338,18,0.0000,0.0000
4339,18,0.0000,0.0000
4340,19,0.0000,0.0000
4341,19,0.0000,0.0000
4342,19,0.0000,0.0000
4343,19,0.0000,0.0000
4344,19,0.0000,0.0000
4345,19,0.0000,0.0000
4346,19,0.0000,0.0000
4347,18,0.0000,0.0000
4348,19,0.0000,0.0000
4349,19,0.0000,0.0000
4350,19,0.0000,0.0000
4351,19,0.0000,0.0000
4352,18,0.0000,0.0000
4353,18,0.0000,0.0000
4354,19,0.0000,0.0000
4355,19,0.0000,0.0000
4356,19,0.0000,0.0000
4357,19,0.0000,0.0000
4358,19,0.0000,0.0000
4359,18,0.0000,0.0000
4360,19,0.0000,0.0000
4361,19,0.0000,0.0000
4362,19,0.0000,0.0000
4363,18,0.0000,0.0000
4364,19,0.0000,0.0000
4365,18,0.0000,0.0000
4366,19,0.0000,0.0000
4367,18,0.0000,0.0000
4368,19,0.0000,0.0000
4369,18,0.0000,0.0000
4370,19,0.0000,0.0000
4371,19,0.0000,0.0000
4372,19,0.0000,0.0000
4373,19,0.0000,0.0000
4374,19,0.0000,0.0000
4375,18,0.0000,0.0000
4376,19,0.0000,0.0000
4377,18,0.0000,0.0000
4378,20,0.0000,0.0000
4379,19,0.0000,0.0000
4380,19,0.0000,0.0000
4381,19,0.0000,0.0000
4382,18,0.0000,0.0000
4383,18,0.0000,0.0000
4384,18,0.0000,0.0000
4385,18,0.0000,0.0000
4386,20,0.0000,0.0000
4387,19,0.0000,0.0000
4388,18,0.0000,0.0000
4389,18,0.0000,0.0000
4390,19,0.0000,0.0000
4391,19,0.0000,0.0000
4392,18,0.0000,0.0000
4393,18,0.0000,0.0000
4394,18,0.0000,0.0000
4395,19,0.0000,0.0000
4396,19,0.0000,0.0000
4397,18,0.0000,0.0000
4398,17,0.0000,0.0000
4399,18,0.0000,0.0000
4400,18,0.0000,0.0000
4401,18,0.0000,0.0000
4402,18,0.0000,0.0000
4403,19,0.0000,0.0000
4404,18,0.0000,0.0000
4405,19,0.0000,0.0000
4406,18,0.0000,0.0000
4407,19,0.0000,0.0000
4408,19,0.0000,0.0000
4409,19,0.0000,0.0000
4410,18,0.0000,0.0000
4411,19,0.0000,0.0000
4412,19,0.0000,0.0000
4413,18,0.0000,0.0000
4414,18,0.0000,0.0000
4415,19,0.0000,0.0000
4416,19,0.0000,0.0000
4417,19,0.0000,0.0000
4418,19,0.0000,0.0000
4419,19,0.0000,0.0000
4420,18,0.0000,0.0000
4421,18,0.0000,0.0000
4422,20,0.0000,0.0000
4423,19,0.0000,0.0000
4424,19,0.0000,0.0000
4425,19,0.0000,0.0000
4426,20,0.0000,0.0000
4427,20,0.0000,0.0000
4428,19,0.0000,0.0000
4429,18,0.0000,0.0000
4430,17,0.0000,0.0000
4431,18,0.0000,0.0000
4432,18,0.0000,0.0000
4433,19,0.0000,0.0000
4434,20,0.0000,0.0000
4435,19,0.0000,0.0000
4436,20,0.0000,0.0000
4437,20,0.0000,0.0000
4438,19,0.0000,0.0000
4439,19,0.0000,0.0000
4440,18,0.0000,0.0000
4441,19,0.0000,0.0000
4442,19,0.0000,0.0000
4443,18,0.0000,0.0000
4444,18,0.0000,0.0000
4445,19,0.0000,0.0000
4446,19,0.0000,0.0000
4447,19,0.0000,0.0000
4448,20,0.0000,0.0000
4449,20,0.0000,0.0000
4450,19,0.0000,0.0000
4451,19,0.0000,0.0000
4452,19,0.0000,0.0000
4453,20,0.0000,0.0000
4454,19,0.0000,0.0000
4455,20,0.0000,0.0000
4456,18,0.0000,0.0000
4457,18,0.0000,0.0000
4458,19,0.0000,0.0000
4459,18,0.0000,0.0000
4460,19,0.0000,0.0000
4461,20,0.0000,0.0000
4462,19,0.0000,0.0000
4463,19,0.0000,0.0000
4464,19,0.0000,0.0000
4465,18,0.0000,0.0000
4466,19,0.0000,0.0000
4467,19,0.0000,0.0000
4468,20,0.0000,0.0000
4469,20,0.0000,0.0000
4470,19,0.0000,0.0000
4471,19,0.0000,0.0000
4472,19,0.0000,0.0000
4473,18,0.0000,0.0000
4474,18,0.0000,0.0000
4475,19,0.0000,0.0000
4476,18,0.0000,0.0000
4477,19,0.0000,0.0000
4478,19,0.0000,0.0000
4479,19,0.0000,0.0000
4480,19,0.0000,0.0000
4481,20,0.0000,0.0000
4482,19,0.0000,0.0000
4483,19,0.0000,0.0000
4484,20,0.0000,0.0000
4485,19,0.0000,0.0000
4486,19,0.0000,0.0000
4487,19,0.0000,0.0000
4488,19,0.0000,0.0000
4489,19,0.0000,0.0000
4490,18,0.0000,0.0000
4491,18,0.0000,0.0000
4492,19,0.0000,0.0000
4493,19,0.0000,0.0000
4494,19,0.0000,0.0000
4495,19,0.0000,0.0000
4496,19,0.0000,0.0000
4497,20,0.0000,0.0000
4498,19,0.0000,0.0000
4499,18,0.0000,0.0000
4500,18,0.0000,0.0000
4501,18,0.0000,0.0000
4502,19,0.0000,0.0000
4503,18,0.0000,0.0000
4504,19,0.0000,0.0000
4505,18,0.0000,0.0000
4506,18,0.0000,0.0000
4507,18,0.0000,0.0000
4508,19,0.0000,0.0000
4509,19,0.0000,0.0000
4510,20,0.0000,0.0000
4511,18,0.0000,0.0000
4512,18,0.0000,0.0000
4513,19,0.0000,0.0000
4514,19,0.0000,0.0000
4515,19,0.0000,0.0000
4516,19,0.0000,0.0000
4517,18,0.0000,0.0000
4518,20,0.0000,0.0000
4519,18,0.0000,0.0000
4520,18,0.0000,0.0000
4521,19,0.0000,0.0000
4522,19,0.0000,0.0000
4523,19,0.0000,0.0000
4524,19,0.0000,0.0000
4525,18,0.0000,0.0000
4526,19,0.0000,0.0000
4527,19,0.0000,0.0000
4528,19,0.0000,0.0000
4529,18,0.0000,0.0000
4530,18,0.0000,0.0000
4531,18,0.0000,0.0000
4532,19,0.0000,0.0000
4533,18,0.0000,0.0000
4534,18,0.0000,0.0000
4535,18,0.0000,0.0000
4536,19,0.0000,0.0000
4537,19,0.0000,0.0000
4538,20,0.0000,0.0000
4539,18,0.0000,0.0000
4540,18,0.0000,0.0000
4541,19,0.0000,0.0000
4542,18,0.0000,0.0000
4543,19,0.0000,0.0000
4544,18,0.0000,0.0000
4545,19,0.0000,0.0000
4546,20,0.0000,0.0000
4547,18,0.0000,0.0000
4548,18,0.0000,0.0000
4549,18,0.0000,0.0000
4550,19,0.0000,0.0000
4551,19,0.0000,0.0000
4552,19,0.0000,0.0000
4553,19,0.0000,0.0000
4554,20,0.0000,0.0000
4555,19,0.0000,0.0000
4556,19,0.0000,0.0000
4557,19,0.0000,0.0000
4558,19,0.0000,0.0000
4559,18,0.0000,0.0000
4560,18,0.0000,0.0000
4561,18,0.0000,0.0000
4562,19,0.0000,0.0000
4563,18,0.0000,0.0000
4564,18,0.0000,0.0000
4565,19,0.0000,0.0000
4566,19,0.0000,0.0000
4567,19,0.0000,0.0000
4568,19,0.0000,0.0000
4569,19,0.0000,0.0000
4570,18,0.0000,0.0000
4571,19,0.0000,0.0000
4572,18,0.0000,0.0000
4573,18,0.0000,0.0000
4574,19,0.0000,0.0000
4575,19,0.0000,0.0000
4576,19,0.0000,0.0000
4577,20,0.0000,0.0000
4578,18,0.0000,0.0000
4579,18,0.0000,0.0000
4580,19,0.0000,0.0000
4581,18,0.0000,0.0000
4582,18,0.0000,0.0000
4583,18,0.0000,0.0000
4584,18,0.0000,0.0000
4585,18,0.0000,0.0000
4586,18,0.0000,0.0000
4587,19,0.0000,0.0000
4588,19,0.0000,0.0000
4589,19,0.0000,0.0000
4590,19,0.0000,0.0000
4591,19,0.0000,0.0000
4592,19,0.0000,0.0000
4593,18,0.0000,0.0000
4594,20,0.0000,0.0000
4595,19,0.0000,0.0000
4596,19,0.0000,0.0000
4597,19,0.0000,0.0000
4598,19,0.0000,0.0000
4599,19,0.0000,0.0000
4600,18,0.0000,0.0000
4601,19,0.0000,0.0000
4602,18,0.0000,0.0000
4603,18,0.0000,0.0000
4604,18,0.0000,0.0000
4605,20,0.0000,0.0000
4606,18,0.0000,0.0000
4607,19,0.0000,0.0000
4608,19,0.0000,0.0000
4609,19,0.0000,0.0000
4610,20,0.0000,0.0000
4611,19,0.0000,0.0000
4612,18,0.0000,0.0000
4613,19,0.0000,0.0000
4614,19,0.0000,0.0000
4615,19,0.0000,0.0000
4616,18,0.0000,0.0000
4617,18,0.0000,0.0000
4618,19,0.0000,0.0000
4619,19,0.0000,0.0000
4620,19,0.0000,0.0000
4621,20,0.0000,0.0000
4622,18,0.0000,0.0000
4623,18,0.0000,0.0000
4624,18,0.0000,0.0000
4625,19,0.0000,0.0000
4626,18,0.0000,0.0000
4627,19,0.0000,0.0000
4628,19,0.0000,0.0000
4629,20,0.0000,0.0000
4630,19,0.0000,0.0000
4631,19,0.0000,0.0000
4632,19,0.0000,0.0000
4633,19,0.0000,0.0000
4634,18,0.0000,0.0000
4635,19,0.0000,0.0000
4636,19,0.0000,0.0000
4637,18,0.0000,0.0000
4638,18,0.0000,0.0000
4639,18,0.0000,0.0000
4640,19,0.0000,0.0000
4641,19,0.0000,0.0000
4642,19,0.0000,0.0000
4643,19,0.0000,0.0000
4644,18,0.0000,0.0000
4645,18,0.0000,0.0000
4646,18,0.0000,0.0000
